"No.","Time","Source","Destination","Protocol","Length","Info"
"1247","2020-08-10 01:39:25.184115","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=165196 Ack=109705 Win=8212 Len=0"
"1248","2020-08-10 01:39:25.184835","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=165196 Ack=109705 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1249","2020-08-10 01:39:25.184866","192.168.38.104","192.168.38.103","HTTP","2669","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1250","2020-08-10 01:39:25.185133","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=109705 Ack=168146 Win=8212 Len=0"
"1251","2020-08-10 01:39:25.185627","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=109705 Ack=168146 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1252","2020-08-10 01:39:25.185627","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1253","2020-08-10 01:39:25.185650","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=168146 Ack=111664 Win=8212 Len=0"
"1254","2020-08-10 01:39:25.186409","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=168146 Ack=111664 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1255","2020-08-10 01:39:25.186442","192.168.38.104","192.168.38.103","HTTP","2660","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1256","2020-08-10 01:39:25.186646","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=111664 Ack=171087 Win=8212 Len=0"
"1257","2020-08-10 01:39:25.187088","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=111664 Ack=171087 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1258","2020-08-10 01:39:25.187088","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1259","2020-08-10 01:39:25.187116","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=171087 Ack=113623 Win=8212 Len=0"
"1260","2020-08-10 01:39:25.187839","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=171087 Ack=113623 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1261","2020-08-10 01:39:25.187870","192.168.38.104","192.168.38.103","HTTP","2659","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1262","2020-08-10 01:39:25.188083","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=113623 Ack=174027 Win=8212 Len=0"
"1263","2020-08-10 01:39:25.188577","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=113623 Ack=174027 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1264","2020-08-10 01:39:25.188577","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1265","2020-08-10 01:39:25.188595","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=174027 Ack=115582 Win=8212 Len=0"
"1266","2020-08-10 01:39:25.189337","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=174027 Ack=115582 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1267","2020-08-10 01:39:25.189369","192.168.38.104","192.168.38.103","HTTP","2677","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1268","2020-08-10 01:39:25.189608","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=115582 Ack=176985 Win=8212 Len=0"
"1269","2020-08-10 01:39:25.190019","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=115582 Ack=176985 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1270","2020-08-10 01:39:25.190019","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1271","2020-08-10 01:39:25.190049","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=176985 Ack=117541 Win=8212 Len=0"
"1272","2020-08-10 01:39:25.190807","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=176985 Ack=117541 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1273","2020-08-10 01:39:25.190839","192.168.38.104","192.168.38.103","HTTP","2680","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1274","2020-08-10 01:39:25.191063","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=117541 Ack=179946 Win=8212 Len=0"
"1275","2020-08-10 01:39:25.191620","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=117541 Ack=179946 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1276","2020-08-10 01:39:25.191620","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1277","2020-08-10 01:39:25.191648","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=179946 Ack=119500 Win=8212 Len=0"
"1278","2020-08-10 01:39:25.192392","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=179946 Ack=119500 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1279","2020-08-10 01:39:25.192424","192.168.38.104","192.168.38.103","HTTP","2665","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1280","2020-08-10 01:39:25.192633","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=119500 Ack=182892 Win=8212 Len=0"
"1281","2020-08-10 01:39:25.193773","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=119500 Ack=182892 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1282","2020-08-10 01:39:25.193773","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1283","2020-08-10 01:39:25.193808","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=182892 Ack=121459 Win=8212 Len=0"
"1284","2020-08-10 01:39:25.194534","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=182892 Ack=121459 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1285","2020-08-10 01:39:25.194568","192.168.38.104","192.168.38.103","HTTP","2656","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1286","2020-08-10 01:39:25.194774","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=121459 Ack=185829 Win=8212 Len=0"
"1287","2020-08-10 01:39:25.195704","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=121459 Ack=185829 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1288","2020-08-10 01:39:25.195704","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1289","2020-08-10 01:39:25.195729","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=185829 Ack=123418 Win=8212 Len=0"
"1290","2020-08-10 01:39:25.196471","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=185829 Ack=123418 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1291","2020-08-10 01:39:25.196503","192.168.38.104","192.168.38.103","HTTP","2659","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1292","2020-08-10 01:39:25.196871","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=123418 Ack=188769 Win=8212 Len=0"
"1293","2020-08-10 01:39:25.198095","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=123418 Ack=188769 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1294","2020-08-10 01:39:25.198095","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1295","2020-08-10 01:39:25.198118","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=188769 Ack=125377 Win=8212 Len=0"
"1296","2020-08-10 01:39:25.198859","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=188769 Ack=125377 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1297","2020-08-10 01:39:25.198890","192.168.38.104","192.168.38.103","HTTP","2681","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1298","2020-08-10 01:39:25.199152","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=125377 Ack=190564 Win=8212 Len=0"
"1299","2020-08-10 01:39:25.200313","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=125377 Ack=191731 Win=8207 Len=1460 [TCP segment of a reassembled PDU]"
"1300","2020-08-10 01:39:25.200313","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1301","2020-08-10 01:39:25.200352","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=191731 Ack=127336 Win=8212 Len=0"
"1302","2020-08-10 01:39:25.201178","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=191731 Ack=127336 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1303","2020-08-10 01:39:25.201210","192.168.38.104","192.168.38.103","HTTP","2676","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1304","2020-08-10 01:39:25.201413","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=127336 Ack=194688 Win=8212 Len=0"
"1305","2020-08-10 01:39:25.202697","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=127336 Ack=194688 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1306","2020-08-10 01:39:25.202697","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1307","2020-08-10 01:39:25.202725","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=194688 Ack=129295 Win=8212 Len=0"
"1308","2020-08-10 01:39:25.203684","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=194688 Ack=129295 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1309","2020-08-10 01:39:25.203715","192.168.38.104","192.168.38.103","HTTP","2673","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1310","2020-08-10 01:39:25.203950","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=129295 Ack=197642 Win=8212 Len=0"
"1311","2020-08-10 01:39:25.204449","8.8.8.8","192.168.38.104","DNS","166","Standard query response 0x2a2a No such name A ky0+eTqU.reddshrimpandherring.com SOA a.gtld-servers.net"
"1312","2020-08-10 01:39:25.204652","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=129295 Ack=197642 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1313","2020-08-10 01:39:25.204652","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1314","2020-08-10 01:39:25.204674","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=197642 Ack=131254 Win=8212 Len=0"
"1315","2020-08-10 01:39:25.205499","192.168.38.104","8.8.8.8","DNS","131","Standard query 0xa842 A ky0+eTqU.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com"
"1316","2020-08-10 01:39:25.205803","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=197642 Ack=131254 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1317","2020-08-10 01:39:25.205837","192.168.38.104","192.168.38.103","HTTP","2664","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1318","2020-08-10 01:39:25.206060","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=131254 Ack=200587 Win=8212 Len=0"
"1319","2020-08-10 01:39:25.206598","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=131254 Ack=200587 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1320","2020-08-10 01:39:25.206598","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1321","2020-08-10 01:39:25.206624","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=200587 Ack=133213 Win=8212 Len=0"
"1322","2020-08-10 01:39:25.207349","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=200587 Ack=133213 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1323","2020-08-10 01:39:25.207381","192.168.38.104","192.168.38.103","HTTP","2667","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1324","2020-08-10 01:39:25.207590","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=133213 Ack=203535 Win=8212 Len=0"
"1325","2020-08-10 01:39:25.208171","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=133213 Ack=203535 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1326","2020-08-10 01:39:25.208171","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1327","2020-08-10 01:39:25.208198","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=203535 Ack=135172 Win=8212 Len=0"
"1328","2020-08-10 01:39:25.208959","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=203535 Ack=135172 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1329","2020-08-10 01:39:25.208996","192.168.38.104","192.168.38.103","HTTP","2681","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1330","2020-08-10 01:39:25.209212","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=135172 Ack=206497 Win=8212 Len=0"
"1331","2020-08-10 01:39:25.209673","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=135172 Ack=206497 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1332","2020-08-10 01:39:25.209673","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1333","2020-08-10 01:39:25.209701","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=206497 Ack=137131 Win=8212 Len=0"
"1334","2020-08-10 01:39:25.210431","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=206497 Ack=137131 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1335","2020-08-10 01:39:25.210461","192.168.38.104","192.168.38.103","HTTP","2676","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1336","2020-08-10 01:39:25.210793","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=137131 Ack=209454 Win=8212 Len=0"
"1337","2020-08-10 01:39:25.211364","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=137131 Ack=209454 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1338","2020-08-10 01:39:25.211364","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1339","2020-08-10 01:39:25.211388","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=209454 Ack=139090 Win=8212 Len=0"
"1340","2020-08-10 01:39:25.212128","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=209454 Ack=139090 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1341","2020-08-10 01:39:25.212159","192.168.38.104","192.168.38.103","HTTP","2673","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1342","2020-08-10 01:39:25.212390","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=139090 Ack=212408 Win=8212 Len=0"
"1343","2020-08-10 01:39:25.212975","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=139090 Ack=212408 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1344","2020-08-10 01:39:25.212975","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1345","2020-08-10 01:39:25.213001","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=212408 Ack=141049 Win=8212 Len=0"
"1346","2020-08-10 01:39:25.213730","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=212408 Ack=141049 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1347","2020-08-10 01:39:25.213760","192.168.38.104","192.168.38.103","HTTP","2660","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1348","2020-08-10 01:39:25.213983","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=141049 Ack=215349 Win=8212 Len=0"
"1349","2020-08-10 01:39:25.214422","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=141049 Ack=215349 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1350","2020-08-10 01:39:25.214422","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1351","2020-08-10 01:39:25.214446","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=215349 Ack=143008 Win=8212 Len=0"
"1352","2020-08-10 01:39:25.215185","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=215349 Ack=143008 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1353","2020-08-10 01:39:25.215216","192.168.38.104","192.168.38.103","HTTP","2655","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1354","2020-08-10 01:39:25.215423","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=143008 Ack=218285 Win=8212 Len=0"
"1355","2020-08-10 01:39:25.215905","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=143008 Ack=218285 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1356","2020-08-10 01:39:25.215905","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1357","2020-08-10 01:39:25.215935","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=218285 Ack=144967 Win=8212 Len=0"
"1358","2020-08-10 01:39:25.216659","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=218285 Ack=144967 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1359","2020-08-10 01:39:25.216691","192.168.38.104","192.168.38.103","HTTP","2681","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1360","2020-08-10 01:39:25.216795","8.8.8.8","192.168.38.104","DNS","203","Standard query response 0xa842 No such name A ky0+eTqU.reddshrimpandherring.com.us-west-1.ec2-utilities.amazonaws.com SOA pdns1.ultradns.net"
"1361","2020-08-10 01:39:25.216922","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=144967 Ack=221247 Win=8212 Len=0"
"1362","2020-08-10 01:39:25.217342","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=144967 Ack=221247 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1363","2020-08-10 01:39:25.217342","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1364","2020-08-10 01:39:25.217369","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=221247 Ack=146926 Win=8212 Len=0"
"1365","2020-08-10 01:39:25.217697","192.168.38.104","8.8.8.8","DNS","109","Standard query 0x8c1a A ky0+eTqU.reddshrimpandherring.com.windomain.local"
"1366","2020-08-10 01:39:25.218150","192.168.38.104","192.168.38.103","TCP","389","63602  >  5985 [PSH, ACK] Seq=221247 Ack=146926 Win=8212 Len=335 [TCP segment of a reassembled PDU]"
"1367","2020-08-10 01:39:25.218181","192.168.38.104","192.168.38.103","HTTP","2672","POST /wsman/subscriptions/EB489718-F373-4F7F-8493-B0D1503B3C3E/2 HTTP/1.1 "
"1368","2020-08-10 01:39:25.218378","192.168.38.103","192.168.38.104","TCP","54","5985  >  63602 [ACK] Seq=146926 Ack=224200 Win=8212 Len=0"
"1369","2020-08-10 01:39:25.218985","192.168.38.103","192.168.38.104","TCP","1514","5985  >  63602 [ACK] Seq=146926 Ack=224200 Win=8212 Len=1460 [TCP segment of a reassembled PDU]"
"1370","2020-08-10 01:39:25.218985","192.168.38.103","192.168.38.104","HTTP","553","HTTP/1.1 200   (application/http-kerberos-session-encrypted)"
"1371","2020-08-10 01:39:25.219013","192.168.38.104","192.168.38.103","TCP","54","63602  >  5985 [ACK] Seq=224200 Ack=148885 Win=8212 Len=0"
